qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.0,0.0,0.0,0.0,0.0035257339477539062,0.0021774768829345703,0.0010802745819091797
0.002187967300415039,0.0010797977447509766,0.0,0.00456690788269043,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.015697002410888672,0.0,0.0
0.0,0.007526874542236328,0.0,0.0,0.007966279983520508,0.0009303092956542969,0.0
0.0,0.0,0.0,0.0,0.0,0.016432523727416992,0.001996278762817383
0.0029935836791992188,0.0029964447021484375,0.001993417739868164,0.0019931793212890625,0.0019943714141845703,0.0029892921447753906,0.0009968280792236328
0.001993417739868164,0.003034830093383789,0.0020012855529785156,0.001986980438232422,0.0029976367950439453,0.001991748809814453,0.001991748809814453
0.002001047134399414,0.0020084381103515625,0.001027822494506836,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.016323089599609375,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.016093730926513672,0.003565549850463867,0.0
0.0,0.0,0.0,0.0,0.011067628860473633,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.015702486038208008,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.015618562698364258
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.016489744186401367,0.0,0.0,0.0,0.0,0.0
0.01500701904296875,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015630722045898438,0.0009686946868896484,0.0,0.0,0.0,0.0
0.009506702423095703,0.0,0.005506038665771484,0.0007343292236328125,0.0,0.0,0.0
0.0,0.0,0.0,0.015859603881835938,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.015077590942382812,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.015697717666625977,0.0
0.0,0.0,0.0,0.0,0.0,0.016536951065063477,0.0
0.0,0.0,0.0,0.0,0.0,0.01508021354675293,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015695810317993164,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015628814697265625,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.015598773956298828,0.0,0.0,0.0,0.0
0.0,0.0,0.015627145767211914,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.015636682510375977,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.015607118606567383,0.0,0.0
0.0,0.006571292877197266,0.0,0.0,0.0,0.009551763534545898,0.0020623207092285156
0.001991748809814453,0.001998424530029297,0.0019989013671875,0.0029854774475097656,0.0009951591491699219,0.002990245819091797,0.001993417739868164
0.0019943714141845703,0.0008921623229980469,0.0,0.0,0.0,0.0,0.0
0.0,0.015060186386108398,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.015682220458984375,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.015618085861206055,0.0,0.0,0.0
0.0,0.0,0.0,0.015622615814208984,0.0,0.0,0.0
0.008069276809692383,0.0,0.0,0.0,0.008053302764892578,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.016226530075073242,0.002997875213623047
0.0024683475494384766,0.0030684471130371094,0.001993894577026367,0.0019860267639160156,0.0019915103912353516,0.0029838085174560547,0.0019915103912353516
0.0020012855529785156,0.0019927024841308594,0.0019936561584472656,0.0019981861114501953,0.001992940902709961,0.0029821395874023438,0.002001047134399414
0.0019943714141845703,0.002166748046875,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.01455235481262207,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.016588211059570312,0.0,0.0,0.005004167556762695
0.0,0.0,0.0,0.0,0.010004520416259766,0.000545501708984375,0.0
0.0,0.0,0.0,0.0,0.0,0.015505552291870117,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.015630483627319336
0.0007860660552978516,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.000995635986328125,0.0,0.0,0.0,0.0,0.0
0.0,0.015042304992675781,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.015629291534423828,0.0,0.0,0.0
0.0,0.011008262634277344,0.0,0.0,0.005005359649658203,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.01632213592529297,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01630997657775879,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015845060348510742,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.01500558853149414,0.0010292530059814453,0.0,0.0,0.0
0.0,0.0,0.01563119888305664,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.015573978424072266,0.0010018348693847656,0.0,0.0
0.0,0.0,0.0,0.0,0.015063285827636719,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0157012939453125,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015613317489624023,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015627622604370117,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.015625,0.0,0.0,0.0060656070709228516,0.0
0.0,0.0,0.0,0.010065793991088867,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.015688657760620117,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.017246246337890625,0.0009922981262207031
0.003956794738769531,0.0039825439453125,0.003963947296142578,0.001996755599975586,0.0018608570098876953,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.015005826950073242,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.01562952995300293
0.0,0.0,0.007006406784057617,0.0,0.0,0.0,0.0
0.009005069732666016,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015628814697265625,0.0035974979400634766,0.0030019283294677734,0.001981496810913086,0.0019931793212890625,0.001993417739868164
0.0009975433349609375,0.0029904842376708984,0.001992464065551758,0.0019927024841308594,0.0019936561584472656,0.001992940902709961,0.001993417739868164
0.000997781753540039,0.001992940902709961,0.00299072265625,0.0019919872283935547,0.001993417739868164,0.0018110275268554688,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.015004634857177734
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015504837036132812,0.006081104278564453,0.0,0.0,0.0,0.0
0.01007223129272461,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015703439712524414,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.015604734420776367,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.01563405990600586,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.015627384185791016,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.015619754791259766,0.0
0.0,0.0,0.0,0.01207590103149414,0.0,0.004089832305908203,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.01569199562072754
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015606880187988281,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.01562356948852539,0.0,0.0,0.0,0.0,0.0
0.0,0.015624523162841797,0.0014960765838623047,0.0014672279357910156,0.002573251724243164,0.0025446414947509766,0.0010771751403808594
0.0,0.0,0.0055828094482421875,0.0,0.0,0.0,0.0
0.0,0.0,0.015677213668823242,0.002069711685180664,0.0,0.0,0.0
0.0,0.0,0.0,0.014052391052246094,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01566934585571289,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.015631437301635742,0.0
0.0,0.0,0.0,0.0,0.0,0.015623092651367188,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0156252384185791
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015620708465576172,0.0,0.0,0.008074522018432617,0.0,0.0,0.0
0.0,0.00807046890258789,0.0,0.0,0.0,0.0,0.0
0.0,0.015681028366088867,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.01562786102294922,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.015614986419677734,0.0,0.0,0.0
0.0,0.0,0.0,0.016159772872924805,0.003056049346923828,0.002000570297241211,0.0019249916076660156
0.0020651817321777344,0.0019989013671875,0.0019834041595458984,0.002073526382446289,0.001985311508178711,0.002985715866088867,0.0009982585906982422
0.001991748809814453,0.0,0.0,0.005574226379394531,0.0,0.0,0.0
0.0,0.009577512741088867,0.0,0.0,0.0,0.0,0.0
0.015627622604370117,0.003569364547729492,0.0030202865600585938,0.0020062923431396484,0.0019927024841308594,0.001983642578125,0.0019998550415039062
0.002167940139770508,0.0024535655975341797,0.002156972885131836,0.002146482467651367,0.00215911865234375,0.002147674560546875,0.001073598861694336
0.002144336700439453,0.003350496292114258,0.002384662628173828,0.002141237258911133,0.0021517276763916016,0.0021555423736572266,0.0010716915130615234
0.0021486282348632812,0.0022504329681396484,0.0021636486053466797,0.002474546432495117,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.01572585105895996,0.0
0.0,0.006005764007568359,0.0,0.0,0.0,0.0,0.010004758834838867
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.016662120819091797,0.0,0.0,0.0,0.0,0.0
0.0,0.015073776245117188,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.015702486038208008,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.015609502792358398,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.015625476837158203,0.0,0.0
0.0,0.011564254760742188,0.0,0.0,0.005629301071166992,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.015074014663696289,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.015705347061157227
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015547037124633789,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015621185302734375,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.015624523162841797,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.01682758331298828,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.014572858810424805,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.015831470489501953,0.0
0.0,0.0,0.0,0.0,0.0,0.015555143356323242,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.015623092651367188
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015622377395629883,0.0,0.0,0.0,0.0,0.0,0.015624284744262695
0.0,0.0070056915283203125,0.0,0.00901341438293457,0.0,0.0,0.0
0.0,0.012502670288085938,0.0034165382385253906,0.002113819122314453,0.0020356178283691406,0.0031414031982421875,0.002026796340942383
0.002062082290649414,0.0020241737365722656,0.002024412155151367,0.0021810531616210938,0.002064228057861328,0.0023109912872314453,0.0010120868682861328
0.0020232200622558594,0.0020186901092529297,0.002279043197631836,0.0024886131286621094,0.0020792484283447266,0.0032122135162353516,0.0010693073272705078
0.002149820327758789,0.0031731128692626953,0.0038099288940429688,0.0033173561096191406,0.002216339111328125,0.002137422561645508,0.0020723342895507812
0.003822803497314453,0.0032787322998046875,0.0035033226013183594,0.002110719680786133,0.003174304962158203,0.0030755996704101562,0.0010232925415039062
0.0022869110107421875,0.0053522586822509766,0.003050565719604492,0.0019459724426269531,0.0019936561584472656,0.001987457275390625,0.0020170211791992188
0.001977205276489258,0.004975318908691406,0.002989053726196289,0.0019931793212890625,0.0023348331451416016,0.0029883384704589844,0.0009882450103759766
0.0019922256469726562,0.002012491226196289,0.001986265182495117,0.0019745826721191406,0.002467632293701172,0.003001689910888672,0.0019252300262451172
0.0020399093627929688,0.003001689910888672,0.0020024776458740234,0.0030889511108398438,0.0020287036895751953,0.0029342174530029297,0.0020155906677246094
0.0019693374633789062,0.003062009811401367,0.002918720245361328,0.001994609832763672,0.001993417739868164,0.0039865970611572266,0.0009975433349609375
0.0030090808868408203,0.002970457077026367,0.002503633499145508,0.003009796142578125,0.0029709339141845703,0.0019919872283935547,0.0019953250885009766
0.00547480583190918,0.0020058155059814453,0.004015922546386719,0.0010023117065429688,0.0020139217376708984,0.0036115646362304688,0.0020096302032470703
0.004528045654296875,0.002004861831665039,0.00426173210144043,0.002251148223876953,0.002251148223876953,0.003556489944458008,0.002133607864379883
0.003362894058227539,0.0032813549041748047,0.0029850006103515625,0.0029904842376708984,0.002001523971557617,0.0030393600463867188,0.001943349838256836
0.0030143260955810547,0.002958536148071289,0.0029993057250976562,0.0020008087158203125,0.001994609832763672,0.0029985904693603516,0.0009963512420654297
0.001966238021850586,0.0029904842376708984,0.0024955272674560547,0.0029942989349365234,0.0019922256469726562,0.0019931793212890625,0.0019936561584472656
0.0019953250885009766,0.001993894577026367,0.0039882659912109375,0.0019910335540771484,0.0019948482513427734,0.003185749053955078,0.001081705093383789
0.0030541419982910156,0.004457712173461914,0.0019943714141845703,0.001993417739868164,0.0020139217376708984,0.001979827880859375,0.0019850730895996094
0.0030622482299804688,0.001989126205444336,0.00299072265625,0.002004861831665039,0.001979827880859375,0.0019991397857666016,0.001993894577026367
0.002997159957885742,0.0029790401458740234,0.001984119415283203,0.0020024776458740234,0.002989530563354492,0.002980470657348633,0.0019986629486083984
0.002986907958984375,0.0029990673065185547,0.002007007598876953,0.0029692649841308594,0.002056598663330078,0.002925872802734375,0.0019915103912353516
0.0015370845794677734,0.003031492233276367,0.0020074844360351562,0.003001689910888672,0.0019817352294921875,0.0029802322387695312,0.0020401477813720703
0.0020093917846679688,0.003461122512817383,0.003003358840942383,0.0019936561584472656,0.003001689910888672,0.002969980239868164,0.0020029544830322266
0.0029811859130859375,0.0029969215393066406,0.0019931793212890625,0.001985788345336914,0.0019996166229248047,0.0029931068420410156,0.0020644664764404297
0.002004861831665039,0.0019936561584472656,0.002981901168823242,0.0020148754119873047,0.0019884109497070312,0.0029723644256591797,0.0011973381042480469
0.0010209083557128906,0.002031087875366211,0.002085447311401367,0.002125978469848633,0.002202272415161133,0.002015352249145508,0.0028548240661621094
0.0021293163299560547,0.002162456512451172,0.002254009246826172,0.0021419525146484375,0.002077341079711914,0.003329753875732422,0.001556396484375
0.002123594284057617,0.0021486282348632812,0.0032198429107666016,0.0010712146759033203,0.0031654834747314453,0.0031430721282958984,0.0010306835174560547
0.002001047134399414,0.0019931793212890625,0.0019931793212890625,0.0009965896606445312,0.001992940902709961,0.0034537315368652344,0.002045869827270508
0.0019457340240478516,0.0030553340911865234,0.001992940902709961,0.0029380321502685547,0.002039194107055664,0.002978086471557617,0.0019996166229248047
0.001997709274291992,0.002002716064453125,0.001995086669921875,0.000990152359008789,0.0019903182983398438,0.0039157867431640625,0.0020236968994140625
0.0019600391387939453,0.0029897689819335938,0.0019936561584472656,0.001992940902709961,0.0019931793212890625,0.0019936561584472656,0.0010619163513183594
0.002325296401977539,0.0020079612731933594,0.004354238510131836,0.0020055770874023438,0.002115964889526367,0.0037469863891601562,0.001004934310913086
0.0033540725708007812,0.0042002201080322266,0.0021626949310302734,0.0020079612731933594,0.002416849136352539,0.0030231475830078125,0.0010192394256591797
0.0010023117065429688,0.0020051002502441406,0.003198862075805664,0.002003908157348633,0.002008199691772461,0.0029973983764648438,0.0009946823120117188
0.0019931793212890625,0.0029876232147216797,0.004047393798828125,0.0030052661895751953,0.0019147396087646484,0.0030517578125,0.001009225845336914
0.0029859542846679688,0.0020074844360351562,0.0019702911376953125,0.0030028820037841797,0.0029685497283935547,0.0020017623901367188,0.0010576248168945312
0.0019936561584472656,0.002993345260620117,0.002925872802734375,0.0029926300048828125,0.002060413360595703,0.001996278762817383,0.0019960403442382812
0.002050161361694336,0.001993894577026367,0.0029926300048828125,0.0029985904693603516,0.0019207000732421875,0.003635883331298828,0.0009968280792236328
0.0009968280792236328,0.001992940902709961,0.001993417739868164,0.001993894577026367,0.0039844512939453125,0.002991199493408203,0.000997781753540039
0.001992464065551758,0.001993417739868164,0.0019936561584472656,0.003986835479736328,0.0020258426666259766,0.0030155181884765625,0.0019965171813964844
0.002001047134399414,0.0019876956939697266,0.002000570297241211,0.0030333995819091797,0.0018777847290039062,0.004053592681884766,0.001995563507080078
0.0019943714141845703,0.0019965171813964844,0.002917766571044922,0.0020372867584228516,0.0019481182098388672,0.00191497802734375,0.0009951591491699219
0.0009918212890625,0.0029871463775634766,0.0019910335540771484,0.0029778480529785156,0.002934694290161133,0.0020618438720703125,0.0010721683502197266
0.0019953250885009766,0.001989603042602539,0.0019922256469726562,0.0022935867309570312,0.002050161361694336,0.001983642578125,0.002627849578857422
0.0019927024841308594,0.001996755599975586,0.0019872188568115234,0.0019998550415039062,0.0029697418212890625,0.002992391586303711,0.0020003318786621094
0.0020041465759277344,0.001990795135498047,0.0019941329956054688,0.0019969940185546875,0.0029234886169433594,0.0030400753021240234,0.0010068416595458984
0.0009944438934326172,0.003014802932739258,0.0019707679748535156,0.0019974708557128906,0.0019290447235107422,0.0029892921447753906,0.0010144710540771484
0.001993894577026367,0.0019953250885009766,0.0019838809967041016,0.0019910335540771484,0.0019235610961914062,0.0029859542846679688,0.0009965896606445312
0.0020062923431396484,0.0019991397857666016,0.001993417739868164,0.001989603042602539,0.0019919872283935547,0.002916097640991211,0.001992464065551758
0.002048969268798828,0.002009868621826172,0.003064870834350586,0.0019867420196533203,0.0019252300262451172,0.0030488967895507812,0.0009834766387939453
0.0020542144775390625,0.0015730857849121094,0.0030612945556640625,0.001997232437133789,0.0019218921661376953,0.003036975860595703,0.0018742084503173828
0.002091646194458008,0.002962827682495117,0.0019915103912353516,0.001985311508178711,0.002001047134399414,0.0029840469360351562,0.002001047134399414
0.0029900074005126953,0.001993417739868164,0.0019943714141845703,0.0029802322387695312,0.001992464065551758,0.0019404888153076172,0.0009851455688476562
0.0020036697387695312,0.0020172595977783203,0.001988649368286133,0.003916501998901367,0.001993417739868164,0.00299072265625,0.001993417739868164
0.001993894577026367,0.0019922256469726562,0.001993894577026367,0.0019919872283935547,0.001993417739868164,0.0019931793212890625,0.0019943714141845703
0.0019936561584472656,0.0019919872283935547,0.001993417739868164,0.0019948482513427734,0.0019931793212890625,0.001993417739868164,0.002027273178100586
0.00196075439453125,0.0029897689819335938,0.002498149871826172,0.003295421600341797,0.0021219253540039062,0.0021462440490722656,0.001068115234375
0.0034711360931396484,0.0024232864379882812,0.002245187759399414,0.0021347999572753906,0.002148151397705078,0.0021507740020751953,0.0021562576293945312
0.002546072006225586,0.002048492431640625,0.003753662109375,0.002136707305908203,0.0021517276763916016,0.0021369457244873047,0.0010797977447509766
0.002150297164916992,0.004434823989868164,0.003156423568725586,0.001070261001586914,0.0009968280792236328,0.002984762191772461,0.0009951591491699219
0.0029783248901367188,0.00293731689453125,0.0030469894409179688,0.002000570297241211,0.0020036697387695312,0.001983165740966797,0.0019240379333496094
0.001993894577026367,0.0030324459075927734,0.002020597457885742,0.0019931793212890625,0.0020694732666015625,0.0019893646240234375,0.0019981861114501953
0.0019211769104003906,0.003983974456787109,0.0019941329956054688,0.0015017986297607422,0.0019948482513427734,0.002990245819091797,0.0009968280792236328
0.001993417739868164,0.002149343490600586,0.003016948699951172,0.002028942108154297,0.0020051002502441406,0.003003835678100586,0.0010018348693847656
0.0020055770874023438,0.0022122859954833984,0.003019571304321289,0.002008676528930664,0.001003265380859375,0.002003192901611328,0.0010013580322265625
0.0020055770874023438,0.002174854278564453,0.0030379295349121094,0.0020215511322021484,0.002002716064453125,0.002002716064453125,0.0010013580322265625
0.0030319690704345703,0.0021467208862304688,0.003011465072631836,0.002002239227294922,0.000997304916381836,0.001993417739868164,0.000997304916381836
0.0019931793212890625,0.001993417739868164,0.0019931793212890625,0.0019927024841308594,0.0022602081298828125,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.015694141387939453,0.0
0.0,0.0,0.008580207824707031,0.0,0.0,0.0,0.0
0.007577419281005859,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015630722045898438,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.015622138977050781,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.015621662139892578,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.015625,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.015622854232788086,0.0
0.0,0.0,0.0,0.0,0.0,0.016008853912353516,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01562809944152832,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015622138977050781,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.015780925750732422,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.01575303077697754,0.0,0.0,0.0
